Entry_type,Case_identifier,Activity,Timestamp,Resource,Start_time,Duration,Result,Quality
DOMAIN,task_0012,Evaluated situations,2023-01-03T08:45:25,csa,2023-01-03T08:45:24,1.430,"[""Total points not counted""]",
MANAGEMENT,task_0012,Initiating operation: Count total points,2023-01-03T08:45:25,csa,,,,
ENVIRONMENT,task_0012,Disposed: Correct exam paper,2023-01-03T08:45:28,task.TaskArtifact,2023-01-03T08:00:03,2725.450,COMPLETED,0.931
DOMAIN,task_0012,Count total points,2023-01-03T08:45:28,csa,2023-01-03T08:45:24,4.030,SUCCESS,1.000
MANAGEMENT,task_0015,"Adding to blackboard: task_in_focus with details [ht,""task_0015""]",2023-01-03T08:46:12,ht,,,,
DOMAIN,task_0015,Initiating task evaluation,2023-01-03T08:46:12,ht,,,,
DOMAIN,task_0015,Evaluated situations,2023-01-03T08:46:12,ht,2023-01-03T08:46:12,0.520,"[""Open-ended questions not yet corrected""]",
MANAGEMENT,task_0015,Initiating operation: Correct open-ended questions,2023-01-03T08:46:12,ht,,,,
DOMAIN,task_0015,Correct open-ended questions,2023-01-03T08:51:13,ht,2023-01-03T08:46:12,300.690,SUCCESS,0.975
MANAGEMENT,,"Adding to blackboard: csa_teaching_required with details [""csa"",""Open-ended questions not yet corrected"",""Correct open-ended questions""]",2023-01-03T08:51:13,ht,,,,
MANAGEMENT,task_0012,"Removing from blackboard: task_in_focus with details [csa,""task_0012""]",2023-01-03T08:51:13,csa,,,,
MANAGEMENT,task_0012,"Removing from blackboard: task_in_focus with details [csa,""task_0012""]",2023-01-03T08:51:13,csa,,,,
MANAGEMENT,task_0015,"Adding to blackboard: task_in_focus with details [csa,""task_0015""]",2023-01-03T08:51:13,csa,,,,
DOMAIN,task_0015,Reevaluating task with current knowledge,2023-01-03T08:51:13,csa,,,,
DOMAIN,task_0015,Initiating task evaluation,2023-01-03T08:51:13,csa,,,,
DOMAIN,task_0015,Evaluated situations,2023-01-03T08:51:14,csa,2023-01-03T08:51:12,1.950,"[""Closed-ended questions not yet corrected""]",
MANAGEMENT,task_0015,"Removing from blackboard: ha_help_required with details [""csa"",""task_0015""]",2023-01-03T08:51:15,ht,,,,
MANAGEMENT,task_0015,Handed over task back to CA,2023-01-03T08:51:15,ht,,,,
MONITORING,,Number of HA assistance requests,2023-01-03T08:51:15,mona,,,0,
MANAGEMENT,task_0015,"Removing from blackboard: task_in_focus with details [ht,""task_0015""]",2023-01-03T08:51:15,ht,,,,
DOMAIN,task_0015,Initiating task evaluation,2023-01-03T08:51:15,csa,,,,
MANAGEMENT,task_0015,"Removing from blackboard: ha_help_required with details [""csa"",""task_0015""]",2023-01-03T08:51:15,ht,,,,
DOMAIN,task_0015,Evaluated situations,2023-01-03T08:51:16,csa,2023-01-03T08:51:14,1.300,"[""Closed-ended questions not yet corrected""]",
MANAGEMENT,task_0015,Initiating operation: Correct closed-ended questions,2023-01-03T08:51:16,csa,,,,
ENVIRONMENT,task_0015,New situation: Total points not counted,2023-01-03T08:51:27,task.TaskArtifact,,,,
DOMAIN,task_0015,Correct closed-ended questions,2023-01-03T08:51:27,csa,2023-01-03T08:51:15,11.440,SUCCESS,1.000
DOMAIN,task_0015,Initiating task evaluation,2023-01-03T08:51:27,csa,,,,
DOMAIN,task_0015,Evaluated situations,2023-01-03T08:51:28,csa,2023-01-03T08:51:27,1.300,"[""Total points not counted""]",
MANAGEMENT,task_0015,Initiating operation: Count total points,2023-01-03T08:51:28,csa,,,,
ENVIRONMENT,task_0015,Disposed: Correct exam paper,2023-01-03T08:51:31,task.TaskArtifact,2023-01-03T08:00:03,3087.760,COMPLETED,0.917
DOMAIN,task_0015,Count total points,2023-01-03T08:51:31,csa,2023-01-03T08:51:28,3.510,SUCCESS,1.000
MANAGEMENT,,Unable to teach csa new situation (Open-ended questions not yet corrected),2023-01-03T08:52:15,ht,,,,
MANAGEMENT,,"Removing from blackboard: csa_teaching_required with details [""csa"",""Open-ended questions not yet corrected"",""Correct open-ended questions""]",2023-01-03T08:52:15,ht,,,,
MONITORING,,Number of CSA teaching requests,2023-01-03T08:52:15,mona,,,0,
MANAGEMENT,,Starting break,2023-01-03T08:52:15,ht,,,,
